VISA;TITRE;REALISATEUR;PRODUCTEURS;DEVIS;GENRE;EOF;RANG;ASR;PAYANTE;CLAIR;NATIONALITE;Date;DECOMPOSITION;AIDES
108698;DEAR WENDY;VINTERBERG Thomas;ARTE FRANCE CINEMA / LIBERATOR 2 / SLOT MACHINE;6 863 515,00;Fiction;;3;;;;Danemark/France/Allemagne/Grande Bretagne;2004;Danemark-46 / France-20 / Allemagne-19 / Grande Bretagne-13;
108047;GENS HONNETES VIVENT EN FRANCE (LES);DECOUT Bob;CARRERE GROUP / DMVB FILMS;3 963 808,00;Fiction;;2;;;;France/Belgique/Espagne/Colombie;2004;France-40 / Belgique-20 / Espagne-20 / Colombie-20;
107152;IL SERA UNE FOIS;VEYSSET Sandrine;OGNON PICTURES;3 000 000,00;Fiction;;3;avant;;;France/Danemark;2004;France-80 / Danemark-20;Crédit D'impot
106473;PEOPLE : JET SET 2;ONTENIENTE Fabien;M6 FILMS / MANDARIN / MANDARIN FILMS / SOCIETE NOUVELLE DE CINEMATOGRAPHIE;13 571 102,00;Fiction;;3;;;;France;2004;France-100;
110048;PETITE CHARTREUSE (LA);DENIS Jean-Pierre;CDP / CENTRE EUROPEEN CINEMATOGRAPHIQUE RHONE ALPES / FRANCE 2 CINEMA / LES PRODUCTIONS DUSSART;3 395 588,00;Fiction;;3;avant;;;France;2004;France-100;Crédit D'impot
99971;REGARDE-MOI (EN FACE);NICOLETTI Marco;MAGIC LIGHTS PICTURES;214 762,00;Fiction;;1;;;;France;2004;France-100;
101406;TERRE VUE DU CIEL (LA);DELOURME Renaud;MONTPARNASSE PRODUCTIONS;2 782 518,00;Documentaire;;1;;;;France;2004;France-100;
104824;TOUT POUR PLAIRE;TELERMAN Cécile;FRANCE 3 CINEMA / LA MOUCHE DU COCHE FILMS / LES FILMS DE LA GRELUCHE;5 312 910,00;Fiction;;1;;;;France/Belgique;2004;France-80 / Belgique-20;Sofica,Crédit D'impot
106436;VOICI VENU LE TEMPS;GUIRAUDIE Alain;LFP;1 228 483,00;Fiction;;2;avant;;;France;2004;France-100;Crédit D'impot,Aide Régionale
96101;ZE FILM;JACQUES Guy;EUROPACORP / SMALL FAMILY BUSINESS / TF1 FILMS PRODUCTION / THE PROD;4 000 458,00;Fiction;;3;;;;France;2004;France-100;Sofica,Crédit D'impot,Aide Régionale
106145;ATOMIK CIRCUS;POIRAUD Didier / POIRAUD Thierry;ENTROPIE FILMS (TIERS FERME) / TF1 FILMS PRODUCTION TELEVISION FRANCAISE 1 FILMS PRODUCTION;16 002 267,00;Fiction;;1;;;;France/Allemagne/Grande Bretagne;2003;France-60 / Allemagne-20 / Grande Bretagne-20;Sofica
97775;BLANCHE NEIGE LA SUITE;WALRAVENS Jean-Paul;TCHIN TCHIN PRODUCTION;5 074 171,47;Animation;;3;avant;;;Belgique/France/Grande Bretagne;2003;Belgique-56 / France-24 / Grande Bretagne-20;
103059;ECLAIREUR (L');GLISSANT Djibril;ONYX FILMS;1 200 854,00;Fiction;;1;avant;;;France;2003;France-100;Sofica
106443;FAUTES D'ORTHOGRAPHE (LES);ZILBERMANN Jean-Jacques;AGAT FILMS ET CIE / FRANCE 3 CINEMA / STUDIOCANAL;4 444 392,00;Fiction;;3;;;;France;2003;France-100;Sofica,Aide Régionale
108398;ONE DOLLAR CURRY;SINGH Vijay;FRANCE 2 CINEMA / TESSALIT PRODUCTIONS;2 022 030,00;Fiction;;2;;;;France/Inde;2003;France-71 / Inde-29;Aide Régionale
107219;OUAGA SAGA;KOUYATE Dani;MAGIC MOVIES / PM AUDIOVISUEL (TIERS FERME);1 946 000,00;Fiction;;3;avant;;;France/Burkina Faso;2003;France-80 / Burkina Faso-20;
108550;PROCESS;LEIGH C.S.;PARIS CLASSICS PRODUCTIONS (TIERS FERME);2 901 000,00;Fiction;;2;;;;France/Grande Bretagne;2003;France-70 / Grande Bretagne-30;
97876;STEP BY STEP;MERLIN Laurent;MANDALA PRODUCTIONS;356 591,00;Fiction;;1;;;;France;2003;France-100;
108521;TOUT PRES DU SOL;LAURE Carole;FRANCE 2 CINEMA / TOLODA;1 871 080,00;Fiction;;2;;;;Canada/France;2003;Canada-66 / France-34;
111312;A PERFECT DAY (NAOUSÉ);HADJITHOMAS Joana / JOREIGE Khalil;MILLE ET UNE PRODUCTIONS;499 205,00;Fiction;;2;;;;France/Liban;2005;France-71 / Liban-28;
105174;ANDALUCIA;GOMIS Alain;MILLE ET UNE PRODUCTIONS;1 859 527,00;Fiction;;2;avant;;;France;2005;France-100;Crédit D'impot,Aide Régionale
112513;BARAKAT !;SAHRAOUI Djamila;ARTE FRANCE CINEMA / HACHETTE PREMIERE ET CIE / LES FILMS D'ICI;1 785 137,00;Fiction;;1;avant;;;France;2005;France-100;
110256;GOLDEN DOOR;CRIALESE Emanuele;ARTE FRANCE CINEMA / MEMENTO FILMS PRODUCTION;11 702 815,00;Fiction;;3;;;;Italie/France;2005;Italie-50 / France-50;Sofica
112614;ILS;MOREAU David / PALUD Xavier;ESKWAD / STUDIOCANAL;1 841 534,00;Fiction;;1;;;;France/Roumanie;2005;France-70 / Roumanie-30;
109019;LIÈVRE DE VATANEN (LE);RIVIERE Marc;BIPLAN PROD / FRANCE 2 CINEMA / GAUMONT / LM PRODUCTIONS;7 622 962,00;Fiction;;2;;;;France/Belgique/Bulgarie;2005;France-56 / Belgique-33 / Bulgarie-10;
96776;ROYAUME DES RAPIATS (LE);VIGNAUD Michel;TABB PRODUCTIONS;373 006,00;Fiction;;1;;;;France;2005;France-100;
112898;SECTEUR 545;CRETON Pierre;ATLANTE PRODUCTIONS;117 840,00;Documentaire;;1;après;;;France;2005;France-100;
110587;WAH WAH;GRANT Richard E.;LOMA NASHA PRODUCTIONS;6 039 251,00;Fiction;;1;;;;Grande Bretagne/France;2005;Grande Bretagne-64 / France-35;
139988;Avenir (L');HANSEN-LOVE Mia;CENTRE EUROPEEN CINEMATOGRAPHIQUE RHONE ALPES / CHARLES GILLIBERT CG CINEMA;3230860;Fiction;;3;avant;C+;Arte;France/Allemagne;2015;France-90 / Allemagne-10;Sofica,Crédit D'impot
143576;Brice 3;HUTH James;JD PROD / MANDARIN PRODUCTION;15922715;Fiction;;3;;C+ Ciné+;M6 W9;France;2015;France-100;Crédit D'impot
141681;Colonia dignidad;GALLENBERGER Florian;REZO PRODUCTIONS;10319007;Fiction;;3;;C+ Ciné+;;Allemagne/Luxembourg/France;2015;Allemagne-63 / Luxembourg-26 / France-11;
142338;El dorado - la rinconada;LAMAS Salome;SHELLAC SUD;229493;Docu;;2;;;;Portugal/France;2015;Portugal-55 / France-45;Aide Régionale
142588;Fils de Joseph (Le);GREEN Eugene;COFFEE AND FILMS;1807817;Fiction;;3;avant;;;France/Belgique;2015;France-81 / Belgique-19;Aide Régionale
143313;Garçons sauvages (Les);MANDICO Bertrand;ECCE FILMS;1939349;Fiction;;1;avant;;;France;2015;France-100;Sofica,Crédit D'impot
142913;I.t.;MOORE John;VINGT DEUX HEURES VINGT DEUX;11250379;Fiction;;3;;C+ Ciné+;D8;Irlande/France/Danemark;2015;Irlande-70 / France-20 / Danemark-10;
142092;Papesse Jeanne (La);BRESCHAND Jean;CINED / LA HUIT PRODUCTION / LES FILMS D'ICI;894330;Fiction;;1;avant;;;France;2015;France-100;Aide Régionale
142964;Photos de famille;MUNGIU Christian;FRANCE 3 CINEMA / WHY NOT PRODUCTIONS;1945097;Fiction;;3;;C+ Ciné+;F3;Roumanie/France/Belgique;2015;Roumanie-65 / France-25 / Belgique-10;
141409;Tale of tales;GARRONE Matteo;LE PACTE;10914620;Fiction;;3;;C+ Ciné+;;Italie/France;2015;Italie-88 / France-12;
142812;Tuche 2 (Les);BAROUX Olivier;CHAPTER 2 / ESKWAD / PATHE PRODUCTION / TF1 FILMS PRODUCTION;15190618;Fiction;;3;;C+ Ciné+;TF1;France;2015;France-100;
139142;Vicky;IMBERT Denis;FRANCE 2 CINEMA / GAUMONT / LGM CINEMA / MONKEY PACK FILMS;3990597;Fiction;;1;;;F2;France;2015;France-100;Sofica,Crédit D'impot,Aide Régionale
142409;Victoria;TRIET Justine;ECCE FILMS / FRANCE 2 CINEMA;3994999;Fiction;;2;avant;C+ Ciné+;F2;France;2015;France-100;Sofica,Crédit D'impot
127909;CARNAGE;POLANSKI Roman;FRANCE 2 CINEMA / SBS PRODUCTIONS;20 002 002,00;Fiction;;3;;;F2;France/Allemagne/Pologne/Espagne;2011;France-60 / Allemagne-20 / Pologne-10 / Espagne-10;
124213;CONFESSION D'UN ENFANT DU SIÈCLE;VERHEYDE Sylvie;ARTE FRANCE CINEMA / CENTRE EUROPEEN CINEMATOGRAPHIQUE RHONE ALPES / LES FILMS DU VEYRIER;4 250 671,00;Fiction;;3;;;ARTE;France/Allemagne/Grande Bretagne;2011;France-60 / Allemagne-30 / Grande Bretagne-10;
127417;FREE ANGELA AND ALL POLITICAL PRISONERS;LYNCH Shola;D8 FILMS / DE FILMS EN AIGUILLE;833 200,00;Documentaire;;2;;;DIRECT 8;France;2011;France-100;Aide Régionale
131295;HANNA ARENDT (LA CONTROVERSE);VON TROTTA Margarethe;MACT PRODUCTIONS / SOPHIE DULAC PRODUCTIONS;6 503 006,00;Fiction;;3;;;;Allemagne/Luxembourg/France;2011;Allemagne -57 / Luxembourg-33 / France-10;
127451;JE ME SUIS FAIT TOUT PETIT;ROUAUD Cecilia;FRANCE 2 CINEMA / ORANGE STUDIO / ORIGAMI FILMS;3 828 676,00;Fiction;;1;;;F2;France;2011;France-100;Crédit D'impot,Aide Régionale
130715;KAIRA (LES);GASTAMBIDE Franck;GAUMONT / MANDARIN CINEMA / SAVE FERRIS PRODUCTION;3 995 859,00;Fiction;;1;;;;France;2011;France-100;Sofica,Crédit D'impot
131471;MOBILE HOME;PIROT François;URBAN FACTORY;2 654 856,00;Fiction;;1;avant;;;Belgique/France/Luxembourg;2011;Belgique -52 / France-24 / Luxembourg-23;
129039;PRÉNOM (LE);DELAPORTE Matthieu / DE LA PATELLIERE Alexandre;CHAPTER 2 / M6 FILMS / PATHE PRODUCTION / TF1 FILMS PRODUCTION;11 029 596,00;Fiction;;2 / 1;;;TF1 M6;France;2011;France-100;Crédit D'impot
129058;VIE D'UNE AUTRE (LA);TESTUD Sylvie;ARP / DIALOGUES FILMS SAS / NUMERO 4 PRODUCTION;6 201 593,00;Fiction;;1;;;;France/Luxembourg/Belgique;2011;France-51 / Luxembourg-31 / Belgique-16;Sofica
126001;VOUS N'AVEZ ENCORE RIEN VU;RESNAIS Alain;CHRISTMAS IN JULY / F COMME FILM / FRANCE 2 CINEMA / STUDIOCANAL;8 013 836,00;Fiction;;3;avant;;F2;France/Allemagne;2011;France-90 / Allemagne-10;Sofica,Crédit D'impot,Aide Régionale
136396;Amour sur place ou à emporter;CHAHBI Amelle;GAUMONT / LGM CINEMA;4,90;Fiction;;1;;;;France;2013;France-100;Crédit D'impot,Aide Régionale
136738;Avis de mistral;BOSCH Roselyne;FRANCE 2 CINEMA / GAUMONT / LEGENDE FILMS;8,43;Fiction;;3;;;F2;France;2013;France-100;Crédit D'impot,Aide Régionale
134062;Cosmodrama;FERNANDEZ Philippe;ATOPIC;1,78;Fiction;;2;avant;;;France/Belgique;2013;France-79 / Belgique-20;Sofica,Aide Régionale
136916;Fast life;NGIJOL Thomas;D8 FILMS / EUROPACORP / MANDARIN CINEMA;6,13;Fiction;;2;;;D8;France;2013;France-100;Sofica,Crédit D'impot
130136;Gaby baby doll;LETOURNEUR Sophie;ECCE FILMS;1,56;Fiction;;3;avant;;;France;2013;France-100;Sofica,Crédit D'impot,Aide Régionale
120638;Gus;MONFERY Dominique / DE VITA Christian;CENTRE EUROPEEN CINEMATOGRAPHIQUE RHONE ALPES / HAUT ET COURT / TEAMTO;8,69;Anim;;3 / 1;;;Gulli;France;2013;France-100;Sofica,Crédit D'impot,Aide Régionale
133625;Harmonie familiale (L');DE CASABIANCA Camille;FELIX FILMS;0,10;Fiction;;3;;;;France;2013;France-100;
138703;Il Ragazzo invisible;SALVATORES Gabriele;BABE FILMS;7,96;Fiction;;3;;;;Italie/France;2013;Italie-90 / France-10;
136135;Jamel;MARLIN Jean-Bernard;SYNECDOCHE;0,18;Docu;;1;;;;France;2013;France-100;
138063;Je suis femme;OZON François;FOZ / FRANCE 2 CINEMA / MANDARIN CINEMA / MARS FILMS;8,95;Fiction;;3;;;F2;France;2013;France-100;Sofica,Crédit D'impot
137296;Moomins on the riviera;PICARD Xavier;PICTAK CIE;3,58;Anim;;1;;;;Finlande/France;2013;Finlande-70 / France-30;
135963;Supercondriaque;BOON Dany;LES PRODUCTIONS DU CH'TIMI / PATHE PRODUCTION / TF1 FILMS PRODUCTION;31,68;Fiction;;3;;;TF1 TF1;France/Belgique;2013;France-83 / Belgique-16;
139695;Bien (Le);SIMON Claire;JUST SAYIN' FILMS;0,48;Docu;;3;;;;France/Suisse;2014;France-88 / Suisse-12;Sofica,Crédit D'impot,Aide Régionale
126923;Ce sentiment de l'été;HERS Mikhaël;CENTRE EUROPEEN CINEMATOGRAPHIQUE RHONE ALPES / NORD OUEST FILMS;2,92;Fiction;;2;avant;Ciné+;Arte;France/Allemagne;2014;France-90 / Allemagne-10;Sofica,Crédit D'impot
137928;Combat ordinaire (Le);TUEL Laurent;NORD OUEST FILMS;2,04;Fiction;;3;;C+ Ciné+;;France;2014;France-100;Sofica,Crédit D'impot,Aide Régionale
130890;Des Apaches;AMAOUCHE Nassim;AD VITAM PRODUCTION / FRANCE 3 CINEMA;2,78;Fiction;;2;avant;C+;F3;France;2014;France-100;Sofica,Crédit D'impot
139642;Il nous reste la nuit;MARANDIN Naël;FOLAMOUR PRODUCTIONS / VITO FILMS;1,69;Fiction;;1;avant;;;France;2014;France-100;Crédit D'impot,Aide Régionale
135325;Je suis à vous tout de suite;KASMI Baya;DELANTE CINEMA / FRANCE 2 CINEMA / KARE PRODUCTIONS;3,94;Fiction;;1;;C+ Ciné+;F2;France;2014;France-100;Sofica,Crédit D'impot,Aide Régionale
139851;Looking for Europe;TANOVIC Danis;FRANCE 3 CINEMA / MARGO CINEMA;1,81;Docu;;3;;C+;F3;France;2014;France-100;Crédit D'impot
136137;Porte-flingues (Les);AUROUET Tristan;EUROPACORP / LGM FILMS / TF1 FILMS PRODUCTION;13,47;Fiction;;3;;C+ Ciné+ 13ème Rue;TF1 TMC;France;2014;France-100;Crédit D'impot
139379;Président (Le);MAKHMALBAF Mohsen;BAC FILMS PRODUCTION;1,44;Fiction;;3;;;;Géorgie/France/Grande Bretagne/Allemagne;2014;Géorgie-44 / France-23 / Grande Bretagne-22 / Allemagne-11;
114893;DANS LA PEAU DE JACQUES CHIRAC;ROYER Michel / ZERO Karl;BONNE PIOCHE CINEMA / BONNE PIOCHE PRODUCTIONS / MEFIEZ VOUS DES CONTREFAÇONS;1 839 045,00;Fiction;;2;;;;France;2006;France-100;Sofica
109468;DISPARUE DE DEAUVILLE (LA);MARCEAU Sophie;FRANCE 3 CINEMA / ILIADE & FILMS / SOCIETE NOUVELLE DE DISTRIBUTION;7 538 291,00;Fiction;;2;;;;France;2006;France-100;Crédit D'impot
113540;ENNEMI INTIME (L');SIRI Florent Emilio;FRANCE 2 CINEMA / LES FILMS DU KIOSQUE / SOCIETE NOUVELLE DE DISTRIBUTION;9 780 944,00;Fiction;;3;;;;France;2006;France-100;Sofica,Crédit D'impot
113920;FRAGILE(S);VALENTE Martin;COMPAGNIE CINEMATOGRAPHIQUE PRIMA / ELIA FILMS / ROISSY FILMS;3 912 928,00;Fiction;;2;;;;France;2006;France-100;Sofica,Crédit D'impot
114426;FRONTIÈRE(S);GENS Xavier;CARTEL PRODUCTIONS / CHEMIN VERT PRODUCTIONS / EUROPACORP / FIT PRODUCTION - FILM INTERNATIONAL TELEVISION PRODUCTION;1 927 429,00;Fiction;;1;;;;France;2006;France-100;Crédit D'impot
115286;MECHE BLANCHE LES AVENTURES DU PETIT CASTOR;CALDERON Philippe;LES FILMS DU REVE / TF1 DROITS AUDIOVISUELS;2 800 000,00;Fiction;;2;;;;France/Canada;2006;France-75 / Canada-25;Sofica
109138;MON MEILLEUR AMI;LECONTE Patrice;FIDELITE FILMS / TF1 FILMS PRODUCTION / WILD BUNCH;11 318 192,00;Fiction;;3;;;;France/Italie;2006;France-90 / Italie-10;Crédit D'impot
116734;TOITS DE PARIS (LES);SALEEM Hiner;AGAT FILMS ET CIE;2 310 143,00;Fiction;;3;avant;;;France;2006;France-100;Sofica,Crédit D'impot,Aide Régionale
116008;UN ROMAN POLICIER;DUVIVIER Stéphanie;MAT FILMS;1 562 045,00;Fiction;;1;;;;France;2006;France-100;Crédit D'impot,Aide Régionale
131117;… TIREZ LA LANGUE MADEMOISELLE !;ROPERT Axelle;LFP;1 764 584,00;Fiction;;2;avant;;;France;2012;France-100;Sofica,Crédit D'impot
129776;BELLES ANNEES (LES);PROUST Frédéric;LIONCEAU FILMS;1 842 352,00;Fiction;;1;;;;France;2012;France-100;Sofica,Crédit D'impot,Aide Régionale
129574;CREME DE LA CREME (LA);CHAPIRON Kim;CN3 PRODUCTIONS / MOONSHAKER / STONE ANGELS / WILD BUNCH;3 990 149,00;Fiction;;3;;;;France;2012;France-100;Sofica,Crédit D'impot,Aide Régionale
128994;DERNIERE ODYSSEE DE LA JEANNE (LA);ETCHEGARAY Françoise;FILMS DE LA GRENADE;60 196,00;Documentaire;;3;;;;France;2012;France-100;
130059;DISPARAISSEZ LES OUVRIERS !;THEPENIER Christine / PRIESTER Jean-François;IMAGE SON KINESCOPE ET REALISATIONS AUDIOVISUELLES;153 979,00;Documentaire;;1 / 1;après;;;France;2012;France-100;Aide Régionale
133647;JE FAIS LE MORT;SALOME Jean-Paul;CENTRE EUROPEEN CINEMATOGRAPHIQUE RHONE ALPES / DIAPHANA FILMS / FRANCE 3 CINEMA;6 307 350,00;Fiction;;3;;;F3 FRANCE 4;France/Belgique;2012;France-89 / Belgique-11;Sofica,Crédit D'impot
134245;LA OÙ TOMBENT LES ANGES;CAVAYE Fred;BAD COMPANY / GAUMONT / K.R. PRODUCTIONS / LGM CINEMA / TF1 FILMS PRODUCTION;15 999 642,00;Fiction;;3;;;TF1;France;2012;France-100;Crédit D'impot,Aide Régionale
133609;WRONG COPS;DUPIEUX Quentin;REALITISM FILMS SARL;1 733 357,00;Fiction;;3;;;;France;2012;France-100;
121012;ANTICHRIST;VON TRIER Lars;ARTE FRANCE CINEMA / SLOT MACHINE / ZENTROPA INTERNATIONAL FRANCE;7 686 326,00;Fiction;;3;;;;Danemark/Allemagne/France/Suede/Italie;2009;Danemark -33 / Allemagne-26 / France-20 / Suede-10 / Italie-10;
116953;CHANTRAPAS;IOSSELIANI Otar;PIERRE GRISE PRODUCTIONS;3 136 371,00;Fiction;;3;;;;France;2009;France-100;Sofica,Crédit D'impot
120571;DOG POUND;CHAPIRON Kim;PARTIZAN FILMS;4 827 044,00;Fiction;;2;;;;France/Canada;2009;France-60 / Canada-40;
119567;MEMORY LANE;HERS Mikhaël;LES FILMS DE LA GRANDE OURSE;1 180 704,00;Fiction;;1;avant;;;France;2009;France-100;Sofica,Aide Régionale
123656;REVOLTES DE L'ILE DU DIABLE (LES);HOLST M.;MACT PRODUCTIONS;5 296 837,00;Fiction;;3;;;;Norvege/Pologne/Suede/France;2009;Norvege -70 / Pologne-10 / Suede-10 / France-10;
121731;TETE AILLEURS (LA);PELLE Frédéric;7EME APACHE FILMS / BIANCA FILMS;1 054 741,00;Fiction;;1;;;;France;2009;France-100;Crédit D'impot,Aide Régionale
120880;TETE DE TURC;ELBE Pascal;ALICELEO - AUTEURS LIVRES SCENARIO POUR L'ECRITURE AUDIOVISUELLE / ALICELEO CINEMA / FRANCE 2 CINEMA;5 529 103,00;Fiction;;1;;;;France;2009;France-100;Sofica,Crédit D'impot
122801;WOMB;FLIEGAUF Benedek;ARTE FRANCE CINEMA / ASAP FILMS;3 658 269,00;Fiction;;3;;;;Allemagne/Hongrie/France;2009;Allemagne -64 / Hongrie-25 / France-10;
119020;EMMURÉS (LES);PAQUET-BRENNER Gilles;EXPERIENCE FILMS / FORECAST PICTURES;4 899 249,00;Fiction;;3;;;;Canada/France;2007;Canada-74 / France-26;
118470;ENFANTS DE TIMPELBACH (LES);BARY Nicolas;CHAPTER 2 / M6 FILMS / ONYX FILMS;13 154 113,00;Fiction;;1;;;;France/Belgique/Luxembourg;2007;France-58 / Belgique-30 / Luxembourg-10;
116699;KOMMUNALKA;HUGUIER Françoise;LES FILMS D'ICI;420 379,00;Documentaire;;1;avant;;;France;2007;France-100;
115224;LADS & JOCKEYS;MARQUET Benjamin;GROUPE DEUX;457 772,00;Documentaire;;1;;;;France;2007;France-100;Sofica,Crédit D'impot
118379;LEUR MORALE… ET LA NOTRE;QUENTIN Florence;F COMME FILM / FRANCE 2 CINEMA / GAUMONT;8 029 441,00;Fiction;;3;;;;France;2007;France-100;Sofica,Crédit D'impot
118217;NE TE RETOURNE PAS;DE VAN Marina;EX NIHILO / WILD BUNCH;11 606 000,00;Fiction;;2;;;;France/Luxembourg/Belgique/Italie;2007;France-35 / Luxembourg-30 / Belgique-20 / Italie-15;Sofica
116930;UN HOMME PERDU;ARBID Danielle;MK2;2 990 413,00;Fiction;;2;avant;;;France;2007;France-100;Crédit D'impot
118086;VIOLETTES (LES);COHEN Benoît;SHADOWS FILMS;841 809,00;Fiction;;3;;;;France;2007;France-100;Crédit D'impot
118932;ZION & SON FRERE;MERAV Eran;MK2;874 411,00;Fiction;;1;;;;Israel/France;2007;Israel-85 / France-15;
119805;7 MINUTES AU PARADIS;GIVON Omri;EZ FILMS;492 896,00;Fiction;;1;;;;Israel/France;2008;Israel-79 / France-21;
119936;AU NOM DES TROIS COULEURS;RICHARD Chantal;AGAT FILMS ET CIE;338 339,00;Documentaire;;2;;;;France;2008;France-100;Crédit D'impot
120110;REGATE (LA);BELLEFROID Bernard;LIAISON CINEMATOGRAPHIQUE;2 400 055,00;Fiction;;1;;;;Luxembourg/Belgique/France;2008;Luxembourg-45 / Belgique-40 / France-15;Sofica
119931;RICKY;OZON François;BUF COMPAGNIE / EUROWIDE FILM PRODUCTION / FOZ / FRANCE 2 CINEMA;6 376 698,00;Fiction;;3;;;;France/Italie;2008;France-90 / Italie-10;Sofica,Crédit D'impot
111755;ROMAINE PAR MOINS 30;OBADIA Agnès;AGAT FILMS ET CIE / FRANCE 2 CINEMA / UGC IMAGES;4 200 001,00;Fiction;;3;;;;France/Canada;2008;France-80 / Canada-20;Sofica
120553;SEMINAIRE (LE);NEMES Charles;412 FILMS / KABO FILMS / KENAVO PRODUCTION SARL / M6 FILMS / MONKEY PACK FILMS / SOLO'N CO PRODUCTION;8 244 875,00;Fiction;;3;;;;France;2008;France-100;Crédit D'impot
121249;VILAIN (LE);DUPONTEL Albert;EURO MEDIA FRANCE / EURO MEDIA TELEVISION / FRANCE 2 CINEMA / MANCHESTER FILMS / STADENN PROD / STUDIOCANAL;6 995 300,00;Fiction;;3;;;;France;2008;France-100;Sofica,Crédit D'impot
123972;C'EST PARTI;DE CASABIANCA Camille;ARCHIPEL 33;279 189,00;Documentaire;;3;;;;France;2010;France-100;
126361;FEMME DU VEME (LA);PAWLIKOWSKI Pawel;HAUT ET COURT;5 307 655,00;Fiction;;3;;;;France/Pologne;2010;France-80 / Pologne-20;Sofica,Crédit D'impot
121251;IL RESTE DU JAMBON ?;DEPETRINI Anne;4 MECS A LUNETTES PRODUCTION / GAUMONT / LES FILMS DU CAP / TF1 FILMS PRODUCTION;6 896 470,00;Fiction;;1;;;;France;2010;France-100;Crédit D'impot
125918;KIDNAPPES;VIVAS Miguel Angel;LA FABRIQUE 2;765 000,00;Fiction;;2;;;;Espagne/France;2010;Espagne-85 / France-15;
126761;MELANCHOLIA;VON TRIER Lars;ARTE FRANCE CINEMA / SLOT MACHINE / ZENTROPA INTERNATIONAL FRANCE;7 012 977,00;Fiction;;3;;;;Danemark/Suede/France/Italie/Allemagne;2010;Danemark-35 / Suede-24 / France-20 / Italie-10 / Allemagne-10;
125633;PARADIS : AMOUR;SEIDL Ulrich;ARTE FRANCE CINEMA / SOCIETE PARISIENNE DE PRODUCTION;3 540 121,00;Fiction;;3;;;;Autriche/Allemagne/France;2010;Autriche-70 / Allemagne-16 / France-14;
127295;SUR LA ROUTE;SALLES Walter;FRANCE 2 CINEMA / MK2;19 281 935,00;Fiction;;3;;;;France/Bresil;2010;France-90 / Bresil-10;
147111;Alice et le maire;PARISER Nicolas;BIZIBI;4 931 080,00;Fiction;OUI;2;avant;C+ Ciné+;Arte;France;2018;France-100;Sofica,Crédit D'impot
148794;Arthur et Célia;JOLIVET Pierre;2.4.7. FILMS;3 032 057,00;Fiction;OUI;3;;C+ Ciné+ OCS;;France;2018;France-100;Sofica,Crédit D'impot
147738;Astérix et le secret de la potion magique;ASTIER Alexandre / CLICHY Louis;M6 STUDIO;33 710 811,00;Anim;OUI;3 / 2;;C+;M6 W9;France;2018;France-100;Crédit D'impot,Aide Régionale
149297;Ballade pour un cœur en miettes;ECONOMIDES Yannis;EZ FILMS;1 598 286,00;Fiction;NON;3;;;;Grèce/Chypre/Allemagne/France;2018;Grèce-59 / Chypre-17 / Allemagne-14 / France-10;
148230;Equilibristes (Les);MICHEL Perrine;LA CHAMBRE AUX FRESQUES;392 401,00;Docu;OUI;1;;;;France;2018;France-100;Aide Régionale
147624;Fugue;BENKI Artemio;PETIT À PETIT PRODUCTION;585 737,00;Docu;OUI;1;avant;;;France/Rép Tchèque/Argentine/Autriche;2018;France-43 / Rép Tchèque-24 / Argentine-21 / Autriche-13;
143007;Furie;ABBOU Olivier;VINGT DEUX HEURES VINGT DEUX ET ALLIANCE PRODUCTION CINÉMATOGRAPHIQUE;2 097 298,00;Fiction;OUI;2;;C+ Ciné+;;France;2018;France-100;Sofica,Crédit D'impot,Aide Régionale
147267;Martin Eden;MARCELLO Pietro;SHELLAC SUD;3 947 807,00;Fiction;NON;3;;;;Italie/Allemagne/France;2018;Italie-70 / Allemagne-20 / France-10;Aide Régionale
148874;Music stax Academy;SOBELMAN Hugo;SRAB FILMS ET LIAISON CINÉMATOGRAPHIQUE;141 481,00;Docu;OUI;1;;;;France;2018;France-100;Crédit D'impot
146126;Retour à Bollene;HAMICH Saïd;BARNEY PRODUCTION;337 222,00;Fiction;OUI;1;;;;France;2018;France-100;Crédit D'impot
148741;The county;HAKONARSON Grimur;HAUT ET COURT;2 463 558,00;Fiction;NON;3;;;;Islande/Danemark/Allemagne/France;2018;Islande-66 / Danemark-14 / Allemagne-10 / France-10;
146099;D'après une histoire vraie;POLANSKI Roman;WY PRODUCTIONS;13 991 037,00;Fiction;OUI;3;;C+ Ciné+;F2;France/Pologne;2017;France-90 / Pologne-10;Sofica,Crédit D'impot
147046;L'Empereur de Paris;RICHET Jean-François;MANDARIN PRODUCTION ET GAUMONT;22 102 467,00;Fiction;OUI;3;;C+ Ciné+;F2 F3;France;2017;France-100;Crédit D'impot,Aide Régionale
140285;Aurore;LENOIR Blandine;KARE PRODUCTIONS;3 268 805,00;Fiction;OUI;2;;C+ OCS;F3;France;2016;France-100;Sofica,Crédit D'impot,Aide Régionale
136557;Forêt des Quinconces (La);LEPRINCE-RINGUET Gregoire;ALFAMA FILMS PRODUCTION;377 501,00;Fiction;OUI;1;après;;Arte;France;2016;France-100;
124935;Grand froid;PAUTONNIER Gerard;ELZEVIR FILMS;3 994 823,00;Fiction;OUI;1;avant;C+ Ciné+;;France/Belgique/Pologne;2016;France-50 / Belgique-39 / Pologne-11;Sofica
